,Unnamed: 0,country,itemId,paymentMethod,postalCode,sellingStatus,topRatedListing,AutoPay,AvailableForPickupDropOff,BestOfferEnabled,BidCount,BuyItNowPrice,FinalPrice,GlobalShipping,HandlingTime,HitCount,ListingStatus,ListingType,Location,MinimumToBid,ProductID,Quantity,QuantityThreshold,ReserveMet,ShipToLocations,Title,UserID,FeedbackScore,PositiveFeedbackPercent,SellerBusinessType,NewUser,nPhotos,nPaymentMethods,nShippingCountries,conditionId,bestOfferEnabled,buyItNowAvailable,expeditedShipping,shippingType,oneDayShippingAvailable,RatingsPresent,AverageRating,NegFeedback30Day,NegFeedback365Day,PosFeedback30Day,PosFeedback365Day,auctionLength,enoughKeyWords
1570,1570,1,161881150761,1,16148,1,False,False,0,False,1,,239.0,False,2.0,65.0,Completed,1,"Hermitage, Pennsylvania",241.5,170038725.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Sprint) Smartphone,h2hstark,2,100.0,1,False,1,1,1,4,False,False,True,2.0,False,False,,0,0,2,2,55.0,False
1571,1571,1,281852621956,1,77054,0,False,False,0,False,0,,180.0,True,1.0,1.0,Completed,1,"Houston, Texas",180.0,168553510.0,1,0.0,,"[US, CA, MX]",Apple iPhone 5s - 32GB - Silver (AT&T) Smartphone,complicatedone,34,100.0,1,False,12,1,3,4,False,False,True,3.0,False,False,,0,0,2,3,0.0,False
1572,1572,1,281853729096,1,77054,1,False,False,0,False,17,,247.5,True,1.0,175.0,Completed,1,"Houston, Texas",250.0,168553510.0,1,0.0,,"[US, CA, MX]",Apple iPhone 5s - 32GB - Silver (AT&T) Smartphone,complicatedone,34,100.0,1,False,12,1,3,4,False,False,True,3.0,False,False,,0,0,2,3,72.0,False
1573,1573,1,281846420360,1,45701,1,False,True,0,True,0,,339.95,True,1.0,48.0,Completed,0,"Athens, Ohio",,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Mint Straight Talk Apple iPhone 5S 32GB  (AT&T) Space Bundle LTE,ae917,769,100.0,2,False,12,1,49,4,True,False,True,3.0,False,True,4.95,0,0,7,107,167.0,False
1574,1574,1,281850127141,1,83338,1,False,False,0,False,0,,269.95,False,1.0,86.0,Completed,0,"Jerome, Idaho",,168553370.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,cthorses,89,100.0,2,False,5,1,1,4,False,False,True,1.0,False,False,,0,0,0,3,66.0,False
1575,1575,1,281843520088,1,92694,1,False,False,0,False,18,,275.0,True,2.0,262.0,Completed,1,"Ladera Ranch, California",280.0,,1,0.0,,"[US, CA, GB, CN, MX, DE, JP, FR, AU, RU, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, GR, PT, CY, SI, SE, KR, ID, TW, TH, BE, HK, IE, NL, PL, ES, IT, AT, IL, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray Smartphone~Network Unlocked,golondrina2000,218,100.0,1,False,9,1,48,4,False,False,False,2.0,False,True,4.975,0,0,0,15,240.0,True
1576,1576,1,401023507124,1,34470,0,True,True,0,True,0,,259.95,False,1.0,84.0,Completed,0,"Ocala, Florida",,,1,0.0,,US,Apple iPhone 5S 32 GB (Verizon) GSM Unlocked Smartphone BdESN (B-1606),warehouse-wireless,26211,99.5,0,False,1,1,1,0,True,False,True,0.0,False,True,4.9725,2,18,281,5221,72.0,False
1577,1577,1,401024762930,1,34470,1,True,True,0,True,0,,234.95,False,1.0,63.0,Completed,0,"Ocala, Florida",,,1,0.0,,US,Apple iPhone 5S 32 GB (Verizon) GSM Unlocked Smartphone BdESN (B-1606),warehouse-wireless,26211,99.5,0,False,1,1,1,0,True,False,True,0.0,False,True,4.9725,2,18,281,5221,21.0,False
1578,1578,1,401025512801,1,34470,0,True,True,0,True,0,,292.95,False,1.0,195.0,Completed,0,"Ocala, Florida",,150495714.0,1,0.0,,US,Apple iPhone 5S 32GB (T-Mobile) Touchscreen Smartphone (B-8),warehouse-wireless,26211,99.5,0,False,1,1,1,4,True,False,True,0.0,False,True,4.9725,2,18,281,5221,93.0,False
1579,1579,1,401027340563,1,34470,1,True,True,0,True,0,,239.95,False,1.0,68.0,Completed,0,"Ocala, Florida",,150495714.0,1,0.0,,US,Apple iPhone 5S 32GB (T-Mobile) Touchscreen Smartphone (B-8),warehouse-wireless,26211,99.5,0,False,1,1,1,4,True,False,True,0.0,False,True,4.9725,2,18,281,5221,5.0,False
1580,1580,1,151895447585,1,34470,1,True,True,0,True,0,,224.95,False,1.0,25.0,Completed,0,"Ocala, Florida",,,1,0.0,,US,Apple iPhone 5S 32 GB (Verizon) GSM Unlocked Smartphone BdESN (B-185),warehouse-wireless,26211,99.5,0,False,1,1,1,0,True,False,True,0.0,False,True,4.9725,2,18,281,5221,9.0,False
1581,1581,1,151879306215,1,54915,1,False,True,0,False,0,,210.0,True,2.0,22.0,Completed,0,"Appleton, Wisconsin",,170058066.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Cracked Screen Free Shipping,smartbank,718,100.0,2,False,9,1,49,0,False,False,True,3.0,False,True,4.9475,0,0,2,39,18.0,False
1582,1582,1,231746506453,1,43035,0,False,False,0,False,0,,189.0,False,2.0,79.0,Completed,1,"Lewis Center, Ohio",189.0,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,readandread_com,130,100.0,2,False,6,1,1,4,False,False,True,1.0,False,False,,0,0,1,25,24.0,False
1583,1583,1,231747777212,1,43035,0,False,False,0,False,0,,179.0,False,2.0,106.0,Completed,1,"Lewis Center, Ohio",179.0,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,readandread_com,130,100.0,2,False,6,1,1,4,False,False,True,1.0,False,False,,0,0,1,25,24.0,False
1584,1584,1,231748957390,1,43035,0,False,False,0,False,0,,169.0,False,2.0,151.0,Completed,1,"Lewis Center, Ohio",169.0,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,readandread_com,130,100.0,2,False,6,1,1,4,False,False,True,1.0,False,False,,0,0,1,25,24.0,False
1585,1585,1,231750004446,1,43035,1,False,False,0,False,1,,159.0,True,2.0,204.0,Completed,1,"Lewis Center, Ohio",161.5,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,readandread_com,130,100.0,2,False,6,1,9,4,False,False,True,3.0,False,False,,0,0,1,25,120.0,False
1586,1586,1,231758941929,1,43035,1,False,False,0,False,6,,181.0,True,2.0,182.0,Completed,1,"Lewis Center, Ohio",183.5,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, NL, PL, ES, IT, DE, AT, RU, IL, CH, NO, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,readandread_com,130,100.0,2,False,6,1,48,4,False,False,True,3.0,False,False,,0,0,1,25,168.0,False
1587,1587,1,231766839466,1,43035,1,False,False,0,False,4,,171.5,True,2.0,176.0,Completed,1,"Lewis Center, Ohio",174.0,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,readandread_com,130,100.0,2,False,6,1,9,4,False,False,True,3.0,False,False,,0,0,1,25,168.0,False
1588,1588,0,181922722079,1,LA11TT,1,False,False,0,False,38,,212.0,False,0.0,714.0,Completed,1,"LANCASTER, Lancashire",217.0,168509016.0,1,0.0,,Worldwide,Apple iPhone 5s - 32GB - Space Grey (Unlocked)  Mobilephone BOXED [15i2823],xtreme-generations,316,100.0,0,False,12,1,1,4,False,False,False,1.0,True,True,4.935,0,0,61,129,120.0,False
1589,1589,1,141823892848,1,11418,1,False,False,0,True,0,,180.0,False,3.0,20.0,Completed,0,"Richmond Hill, New York",,168490045.0,2,0.0,,US,Apple iPhone 5s - 32GB - Silver (Sprint) Smartphone,varshapatti23,1,100.0,1,False,2,1,1,4,True,False,True,1.0,False,False,,0,0,1,1,1.0,False
1590,1590,1,141823974396,1,11418,1,False,False,0,True,0,,180.0,False,3.0,80.0,Completed,0,"Richmond Hill, New York",,168490045.0,2,0.0,,US,Apple iPhone 5s - 32GB - Silver (Sprint) Smartphone,varshapatti23,1,100.0,1,False,2,1,1,4,True,False,True,1.0,False,False,,0,0,1,1,5.0,False
1591,1591,1,161882944948,1,30214,1,False,False,0,False,1,,280.0,False,3.0,15.0,Completed,1,"Fayetteville, Georgia",285.0,170084987.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Verizon) + LifeProof case !!!!  FREE SHIPPING USA,bjohnson65,61,100.0,2,False,2,1,1,4,False,False,True,0.0,False,False,,0,0,0,3,3.0,False
1592,1592,1,331698273792,1,96826,1,False,False,0,False,13,,260.0,True,3.0,252.0,Completed,1,"Honolulu, Hawaii",265.0,168556233.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Silver (Factory Unlocked) Smartphone,scilencer12,31,100.0,1,False,3,1,48,4,False,False,True,3.0,False,False,,0,0,1,1,168.0,False
1593,1593,1,141820081607,1,37043,0,True,True,0,True,0,,275.0,True,1.0,234.0,Completed,0,"Clarksville, Tennessee",,168556133.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray (Unlocked) Smartphone,acewswarehouse,1541,99.8,0,False,9,1,49,4,True,False,True,3.0,False,True,4.9775,0,1,47,595,120.0,True
1594,1594,1,121808760535,1,63301,1,False,False,0,False,1,,220.0,False,2.0,45.0,Completed,1,"Saint Charles, Missouri",222.5,168534287.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone,twingirls3,13,0.0,2,False,2,1,1,4,False,False,True,2.0,False,False,,0,0,0,0,69.0,True
1595,1595,1,272041245299,1,22204,1,False,True,0,True,0,,270.0,False,2.0,23.0,Completed,0,"Arlington, Virginia",,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone ,klon8996,50,100.0,1,False,10,1,1,4,True,False,False,0.0,False,False,,0,0,2,10,1.0,False
1596,1596,1,272038542152,1,22204,0,False,True,0,True,0,,270.0,False,2.0,91.0,Completed,0,"Arlington, Virginia",,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone ,klon8996,50,100.0,1,False,10,1,1,4,True,False,False,0.0,False,False,,0,0,2,10,72.0,False
1597,1597,1,252138346993,1,07030,0,False,False,0,True,0,,299.99,True,2.0,27.0,Completed,0,"Hoboken, New Jersey",,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, ID, TW]",Apple iPhone 5s - 32 GB - Space Gray - AT&T - Grade C - Clean IMEI 7/10,phoenix6139,682,98.7,1,False,5,1,49,4,True,False,True,3.0,False,True,4.8675,2,8,66,692,413.0,False
1598,1598,1,181920738256,1,48323,0,False,True,0,True,0,,250.0,False,3.0,165.0,Completed,0,"West Bloomfield, Michigan",,,1,0.0,,US,I Phone 5s 32gb Space Gray (sprint),mnyaldo1,5,66.7,1,False,2,1,1,4,True,False,False,0.0,False,False,,1,1,2,2,168.0,False
1599,1599,1,181928770927,1,48323,0,False,True,0,True,0,,250.0,False,3.0,162.0,Completed,0,"West Bloomfield, Michigan",,,1,0.0,,US,I Phone 5s 32gb Space Gray (sprint),mnyaldo1,5,66.7,1,False,2,1,1,4,True,False,False,0.0,False,False,,1,1,2,2,168.0,False
1600,1600,1,301786914310,1,44231,1,False,False,0,False,28,,220.0,False,2.0,344.0,Completed,1,"Garrettsville, Ohio",222.5,168556233.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Factory Unlocked) Smartphone,aacain24,2,0.0,1,False,6,1,1,4,False,False,True,2.0,False,False,,0,0,0,0,168.0,False
1601,1601,1,301802548235,1,44231,1,False,False,0,False,0,,165.0,False,2.0,4.0,Completed,0,"Garrettsville, Ohio",,168556233.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Factory Unlocked) Smartphone,aacain24,2,0.0,1,False,6,1,1,4,False,False,False,2.0,False,False,,0,0,0,0,0.0,False
1602,1602,1,281849787165,1,77477,1,False,False,0,False,0,,200.0,True,2.0,1422.0,Completed,0,"Stafford, Texas",,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,2012951,17,0.0,1,False,2,1,9,4,False,False,True,0.0,False,False,,1,1,0,0,73.0,False
1603,1603,1,281864437094,1,91763,1,False,False,0,True,0,,150.0,True,2.0,3.0,Completed,0,"Montclair, California",,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,2012951,17,0.0,1,False,4,1,9,4,True,False,False,3.0,False,False,,1,1,0,0,0.0,False
1604,1604,1,281864429000,1,91763,1,False,False,0,True,0,,150.0,True,2.0,5.0,Completed,0,"Montclair, California",,170054882.0,1,0.0,,"[US, CA, GB, AU, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,2012951,17,0.0,1,False,4,1,49,4,True,False,False,3.0,False,False,,1,1,0,0,0.0,False
1605,1605,1,281864499737,1,91763,1,False,False,0,False,0,,150.0,True,2.0,2.0,Completed,0,"Montclair, California",,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,2012951,17,0.0,1,False,4,1,9,4,False,False,False,3.0,False,False,,1,1,0,0,0.0,False
1606,1606,1,281864476771,1,91763,1,False,False,0,False,0,,150.0,True,2.0,3.0,Completed,0,"Montclair, California",,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,2012951,17,0.0,1,False,4,1,9,4,False,False,False,3.0,False,False,,1,1,0,0,0.0,False
1607,1607,1,281864646305,1,91763,1,False,False,0,False,0,,150.0,True,2.0,121.0,Completed,0,"Montclair, California",,170054882.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE, MY]",Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,2012951,17,0.0,1,False,4,1,10,4,False,False,False,3.0,False,False,,1,1,0,0,1.0,False
1608,1608,1,252157393726,1,90405,1,False,False,0,False,31,,251.0,True,1.0,325.0,Completed,1,"Santa Monica, California",256.0,170058066.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Gold (Unlocked) Smartphone - GREAT condition,bigg_o,268,100.0,1,False,3,1,9,4,False,False,True,3.0,False,False,,0,0,1,3,120.0,False
1609,1609,1,111817976803,1,,0,True,True,0,False,0,,284.26,True,1.0,,Completed,0,"Staten Island, NY",,168556233.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",SILVER FACTORY UNLOCKED 32GB APPLE IPHONE 5S TOUCHSCREEN SMART PHONE K692,diana_cells,19812,99.6,1,False,1,1,49,5,False,False,True,3.0,False,True,4.9575,0,3,81,878,70.0,False
1610,1610,1,111817117234,1,,0,True,True,0,False,0,,345.51,True,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",NEW SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S SMART  PHONE K844,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,89.0,True
1611,1611,1,131648517369,1,,0,True,True,0,False,0,,281.42,True,1.0,,Completed,0,"Staten Island, NY",,168556233.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",SILVER FACTORY UNLOCKED 32GB APPLE IPHONE 5S TOUCHSCREEN SMART PHONE K692,diana_cells,19812,99.6,1,False,1,1,49,5,False,False,True,3.0,False,True,4.9575,0,3,81,878,48.0,False
1612,1612,1,131650206005,1,,0,True,True,0,False,0,,278.61,True,1.0,,Completed,0,"Staten Island, NY",,168556233.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",SILVER FACTORY UNLOCKED 32GB APPLE IPHONE 5S TOUCHSCREEN SMART PHONE K692,diana_cells,19812,99.6,1,False,1,1,49,5,False,False,True,3.0,False,True,4.9575,0,3,81,878,20.0,False
1613,1613,1,141828003385,1,,0,True,True,0,False,0,,345.0,False,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,US,NEW SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S SMART  PHONE K982,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,45.0,True
1614,1614,1,141829365881,1,,1,True,True,0,False,0,,331.3,True,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",NEW SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S SMART  PHONE K982,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,53.0,True
1615,1615,1,111828468463,1,,0,True,True,0,False,0,,329.0,False,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,US,SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) K977,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,21.0,True
1616,1616,1,111829286140,1,,1,True,True,0,False,0,,325.71,True,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) K977,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,32.0,True
1617,1617,1,131657374361,1,,1,True,True,0,False,0,,315.0,False,1.0,,Completed,0,"Staten Island, NY",,168556233.0,1,0.0,,US,SILVER FACTORY UNLOCKED 32GB APPLE IPHONE 5S TOUCHSCREEN SMART PHONE L045,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,64.0,False
1618,1618,1,141838331329,1,,1,True,True,0,False,0,,299.0,False,1.0,,Completed,0,"Staten Island, NY",,168465001.0,1,0.0,,US,SPACE GRAY SPRINT APPLE 32GB IPHONE 5S TOUCHSCREEN SMART PHONE NEW(OTHER) L116,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,3.0,False
1619,1619,1,131662572196,1,,0,True,True,0,False,0,,329.0,False,1.0,,Completed,0,"Staten Island, NY",,168464971.0,1,0.0,,US,SPACE GRAY VERIZON APPLE 32GB IPHONE 5S TOUCHSCREEN CAMERA SMART PHONE L117,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,26.0,False
1620,1620,1,141840033956,1,,1,True,True,0,False,0,,325.71,True,1.0,,Completed,0,"Staten Island, NY",,168464971.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",SPACE GRAY VERIZON APPLE 32GB IPHONE 5S TOUCHSCREEN CAMERA SMART PHONE L117,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,17.0,False
1621,1621,1,141842551060,1,,1,True,True,0,False,0,,325.0,False,1.0,,Completed,0,"Staten Island, NY",,168464971.0,1,0.0,,US,SPACE GRAY VERIZON APPLE 32GB IPHONE 5S TOUCHSCREEN PHONE NEW(OTHER) L160,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,5.0,False
1622,1622,1,141843427856,1,,0,True,True,0,False,0,,339.0,False,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,US,SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) L161,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,18.0,True
1623,1623,1,141844029137,1,,1,True,True,0,False,0,,339.0,True,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) L161,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,4.0,True
1624,1624,1,131667864974,1,,0,True,True,0,False,0,,320.0,False,1.0,,Completed,0,"Staten Island, NY",,168464971.0,1,0.0,,US,SPACE GRAY VERIZON APPLE 32GB IPHONE 5S TOUCHSCREEN PHONE L040,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,19.0,False
1625,1625,1,131668494025,1,,0,True,True,0,False,0,,335.0,False,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,US,SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) K962,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,1.0,True
1626,1626,1,141844378851,1,,0,True,True,0,False,0,,329.0,False,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,US,SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) L186,diana_cells,19812,99.6,1,False,1,1,1,8,False,False,True,0.0,False,True,4.9575,0,3,81,878,19.0,True
1627,1627,1,131668523724,1,,0,True,True,0,False,0,,320.0,True,1.0,,Completed,0,"Staten Island, NY",,168464971.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",SPACE GRAY VERIZON APPLE 32GB IPHONE 5S TOUCHSCREEN PHONE L040,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,18.0,False
1628,1628,1,111841791798,1,,0,True,True,0,False,0,,329.0,True,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) L186,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,40.0,True
1629,1629,1,141845111785,1,,0,True,True,0,False,0,,335.0,True,1.0,,Completed,0,"Staten Island, NY",,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",SPACE GRAY FACTORY UNLOCKED 32GB AT&T APPLE IPHONE 5S 5 S PHONE NEW(OTHER) K962,diana_cells,19812,99.6,1,False,1,1,51,8,False,False,True,3.0,False,True,4.9575,0,3,81,878,41.0,True
